id,key,value,type
1271091631,kn,ಭಾರತೀಯ ಸ್ಟೇಟ್ ಬ್ಯಾಂಕ್,name
1271091631,operator,State Bank of India,regular
1271091631,short_name,SBI,regular
1274328857,barrier,toll_booth,regular
1274328868,amenity,cafe,regular
1274328868,name,Barista,regular
1274328878,amenity,bar,regular
1274328878,name,Rendezvous,regular
1274328898,name,Maple's,regular
1274328898,tourism,hotel,regular
1274328909,amenity,restaurant,regular
1274328909,name,Sri Vishnu Sagar,regular
1274328909,kn,ಶ್ರೀ ವಿಷ್ಣು ಸಾಗರ,name
1275552745,building,entrance,regular
1275552778,city,"Marathahalli, Bangalore",addr
1275552778,street,Outer Ring Road,addr
1275552778,name,Damro,regular
1275552778,shop,furniture,regular
1275552805,city,"Marathahalli, Bangalore",addr
1275552805,street,Outer Ring Road,addr
1275552805,name,The Orange Hotel,regular
1275552805,tourism,hotel,regular
1275594116,barrier,entrance,regular
1278162245,name,Venkatpura,regular
1278162245,kn,ವೆಂಕಟಪುರ,name
1278162245,place,neighbourhood,regular
1278162259,alt_name,Sinivagilu Tank Bed Layout,regular
1278162259,name,ST Bed Layout,regular
1278162259,place,neighbourhood,regular
1280967981,amenity,school,regular
1280967981,level,1-2,isced
1280967981,name,"Cambridge Public School, BBMP Agara",regular
1280967981,kn,"ಕೇಂಬ್ರಿಡ್ಜ್‌‌‌‌‌‌‌‌‌‌‌ ಪಬ್ಲಿಕ್ ಶಾಲೆ,ಬಿ.ಬಿ.ಎಂ.ಪಿ ಅಗರ",name
1280967981,place,Agara,regular
1280967981,school,Higher primary,regular
1282881158,amenity,fast_food,regular
1282881158,name,Chat,regular
1282881207,highway,bus_stop,regular
1282881207,name,Domlur Bridge,regular
1282881207,kn,ದೊಮ್ಮಲೂರ್ ಬ್ರಿಜ್,name
1282881207,public_transport,platform,regular
1282881207,shelter,yes,regular
1282881326,highway,traffic_signals,regular
1284061298,name,Pooja Electricals,regular
1284061298,shop,hardware,regular
1290058655,highway,traffic_signals,regular
1290058665,highway,bus_stop,regular
1290058665,name,Hockey Ground,regular
1290058665,kn,ಹಾಕಿ ಕ್ರೀಡಾಂಗಣ,name
1299906413,name,Swadeshi,regular
1299906413,shop,clothes,regular
1299907760,name,Next,regular
1299907760,shop,electronics,regular
1307407047,housenumber,447,addr
1307407047,postcode,560102,addr
1307407047,street,28Th Main,addr
1307407047,building,yes,regular
1307407049,amenity,place_of_worship,regular
1307407049,name,Patalamma Temple,regular
1307407049,kn,ಪಟಾಲಮ್ಮ ದೇವಸ್ಥಾನ,name
1307407049,religion,hindu,regular
1307450638,postcode,560102,addr
1307450638,street,27Th Main,addr
1307450638,amenity,pharmacy,regular
1307450638,dispensing,yes,regular
1307450638,name,Shiva Medicals,regular
1307453441,postcode,560102,addr
1307453441,street,13Th Cross,addr
1307453441,amenity,pharmacy,regular
1307453441,dispensing,yes,regular
1307453441,name,Giri Medicals,regular
1307456135,amenity,library,regular
1307456135,name,Just books,regular
1308478403,barrier,gate,regular
1309823976,highway,traffic_signals,regular
1309823976,junction,yes,regular
1309823976,name,Kundanahalli Gate,regular
1309823976,traffic_signals,signal,regular
1309823976,direction,both,traffic_signals
1310227915,barrier,lift_gate,regular
1310247110,barrier,lift_gate,regular
1317194409,street,80 Feet Roadsir C.V. Raman Hospital Road,addr
1317194409,name,Spencers Supermarket,regular
1317194409,shop,alcohol,regular
1317197138,name,HOPCOMS,regular
1317197138,kn,ಹಾಪ್ ಕಾಮ್ಸ್,name
1317197138,shop,greengrocer,regular
1317203447,street,Thippasandra Main Road,addr
1323530645,barrier,gate,regular
1323530677,barrier,gate,regular
1326380656,amenity,place_of_worship,regular
1326380656,name,Mahadevapura Church,regular
1326380656,religion,christian,regular
1328247379,housename,IonIdea,addr
1328247379,housenumber,38/40,addr
1328247379,postcode,560066,addr
1328247379,alt_name,IonIdea Enterprise Pvt. Ltd,regular
1328247379,building,yes,regular
1328247379,int_name,IonIdea Interactive Pvt. Ltd,regular
1328247379,name,IonIdea,regular
1328247379,old_name,IBC India Pvt. Ltd,regular
1328581935,building,yes,regular
1328581935,name,tata sherwood,regular
1328593755,amenity,place_of_worship,regular
1328593755,name,Ganesha Temple,regular
1328593755,kn,ಗಣೇಶ ದೇವಸ್ಥಾನ,name
1328593755,religion,hindu,regular
1328593756,name,Ladies Beauty Parlor,regular
1328593756,shop,hairdresser,regular
1328593757,shop,hairdresser,regular
1328593758,street,Thippasandra Main Road,addr
1328593758,name,Casio Supermarket,regular
1328593758,shop,supermarket,regular
1328593759,shop,clothes,regular
1328593760,name,Meenakshi Electricals,regular
1328593760,shop,doityourself,regular
1328593761,shop,butcher,regular
1328593762,amenity,cafe,regular
1328593762,name,Coffeeday Xpress,regular
1328610585,shop,florist,regular
1328610588,amenity,restaurant,regular
1328610588,name,Sue's Kitchen,regular
1328610603,name,Max,regular
1328610603,shop,clothes,regular
1328610603,wheelchair,no,regular
1328610606,shop,convenience,regular
1328610611,amenity,bank,regular
1328610611,atm,yes,regular
1328610611,brand,Indian Overseas Bank,regular
1328610611,wikidata,Q2003611,brand
1328610611,wikipedia,en:Indian Overseas Bank,brand
1328610611,name,Indian Overseas Bank,regular
1328610611,en,Indian Overseas Bank,name
1328610611,operator,IOB Bank & ATM,regular
1328610611,short_name,IOB,regular
1328610611,website,https://www.iob.in,regular
1328610618,street,Chinmaya Mission Hospital Road,addr
1328610618,name,M K Retail,regular
1328610618,shop,supermarket,regular
1328610672,amenity,pharmacy,regular
1328610680,shop,florist,regular
1328610690,name,Bimal Maruti Sai Service Station,regular
1328610690,shop,car_repair,regular
1328610694,street,100 Feet Road S K Karim Khan Road,addr
1328610694,name,Pai Electronics,regular
1328610694,shop,hifi,regular
1328610696,street,80 Feet Roadsir C.V. Raman Hospital Road,addr
1328610696,name,Sapna Book House,regular
1328610696,shop,books,regular
1328610703,housenumber,99,addr
1328610703,building,yes,regular
1328610703,levels,1,building
1328610703,name,Hopcoms,regular
1328610703,kn,ಹಾಪ್ ಕಾಮ್ಸ್,name
1328610703,opening_hours,"09:30-13:30,16:30-20:30",regular
1328610703,organic,no,regular
1328610703,shop,greengrocer,regular
1328610703,wheelchair,no,regular
1328610729,street,100 Feet Roads K Karim Khan Road,addr
1328610729,name,Hopcoms,regular
1328610729,kn,ಹಾಪ್ ಕಾಮ್ಸ್,name
1328610729,shop,greengrocer,regular
1328612812,amenity,atm,regular
1328612812,operator,Axis Bank ATM,regular
1328612813,name,Namdhari Fresh,regular
1328612813,shop,convenience,regular
1328613153,shop,gift,regular
1328613155,amenity,restaurant,regular
1328613155,name,Mainland China,regular
1328613155,wheelchair,limited,regular
1328615128,name,Pai Electronics,regular
1328615128,shop,hifi,regular
1328615136,amenity,fast_food,regular
1328615136,name,Kota Kachori,regular
1328615136,kn,ಶಾಂತಿ ಸಾಗರ್,name
1328615137,amenity,restaurant,regular
1328615137,name,Coast to Coast Sea food restaurant,regular
1328615138,amenity,restaurant,regular
1328615138,name,Tamrind Restaurant,regular
1328615139,amenity,restaurant,regular
1328615139,name,Kubey Seafood Restaurant,regular
1328617006,amenity,place_of_worship,regular
1328617006,name,Sai Baba Temple,regular
1328617006,kn,ಸಾಯಿಬಾಬಾ ದೇವಸ್ಥಾನ,name
1328617006,religion,hindu,regular
1328617009,amenity,restaurant,regular
1328617009,cuisine,vegetarian,regular
1328617009,vegetarian,only,diet
1328617009,name,Annapoorni Vegeterian Restaurant,regular
1328617011,city,Bengaluru,addr
1328617011,housenumber,15/39,addr
1328617011,postcode,560008,addr
1328617011,street,Cambridge Road Halasuru Police Station Road Halasuru,addr
1328617011,name,lal rakhra sports shop,regular
1328617011,opening_hours,10:00-20:00,regular
1328617011,phone,080 2555 5684,regular
1328617011,shop,sports,regular
1328617013,street,Sai Baba Mandira Road,addr
1328617013,amenity,pharmacy,regular
1328617013,name,Health and Glow,regular
1336828939,building,yes,regular
1336828939,name,Lightspro,regular
1336840466,amenity,atm,regular
1336840466,fee,OBC,regular
1336840478,amenity,atm,regular
1336840478,fee,SBI,regular
1338091641,amenity,bank,regular
1338091641,brand,ICICI,regular
1338091641,wikidata,Q1653258,brand
1338091641,name,ICICI Bank,regular
1338091641,en,ICICI Bank,name
1338091641,kn,ಐಸಿಐಸಿಐ ಬ್ಯಾಂಕು,name
1338091641,short_name,ICICI,regular
1338091641,website,https://www.icicibank.com,regular
1338091641,wikidata,Q1653258,regular
1338091641,wikipedia,en:ICICI Bank,regular
1338091642,amenity,atm,regular
1338091642,fee,ICICI Bank ATM,regular
1338100076,amenity,place_of_worship,regular
1338100076,name,Temple (Ram Temple),regular
1338100076,kn,ದೇವಸ್ಥಾನ,name
1338100076,religion,hindu,regular
1339408103,amenity,toilets,regular
1339408103,operator,Nirmala,regular
1339408107,name,Saleem Enfield Bullet Repair Shop,regular
1339408107,shop,motorcycle,regular
1339408128,building,yes,regular
1339408128,name,EKBOTE Furnitures,regular
1339408132,amenity,atm,regular
1339408132,currency:INR,yes,regular
1339408132,drive_through,no,regular
1339408132,name,Federal Bank ATM,regular
1339408132,operator,Federal Bank,regular
1339408152,housenumber,1650,addr
1339408152,street,Jeevan Bhima Nagar 10Th Main Road,addr
1339408152,amenity,fast_food,regular
1339408152,cuisine,juice;sandwich,regular
1339408152,vegetarian,only,diet
1339408152,level,0,regular
1339408152,name,Sabari Juice Junction,regular
1339408152,opening_hours,Mo-Su 10:00-22:00,regular
1339408152,wheelchair,limited,regular
1339408157,shop,florist,regular
1339408167,street,80 Feet Roadsir C.V. Raman Hospital Road,addr
1339408167,amenity,restaurant,regular
1339408167,cuisine,chinese,regular
1339408167,vegetarian,yes,diet
1339408167,name,Bejing Bites,regular
1339408176,name,Hopcoms,regular
1339408176,kn,ಹಾಪ್ ಕಾಮ್ಸ್,name
1339408176,shop,greengrocer,regular
1339408198,name,Torque Car Accesories,regular
1339408198,shop,car_repair,regular
1339413315,brand,Reliance Fresh,regular
1339413315,wikidata,Q7311014,brand
1339413315,wikipedia,en:Reliance Fresh,brand
1339413315,name,Reliance Fresh,regular
1339413315,kn,ರಿಲಾಯನ್ಸ್ ಫ್ರೆಶ್,name
1339413315,shop,supermarket,regular
1339413321,name,Metal Works Shop,regular
1339413321,shop,doityourself,regular
1339413322,amenity,pharmacy,regular
1339413322,healthcare,pharmacy,regular
1339602947,postcode,560037,addr
1339602947,amenity,post_office,regular
1339602948,highway,bus_stop,regular
1339602948,local_ref,Brookesfield,regular
1339602948,name,Cosmos,regular
1345879990,housename,Embasy Golf Links,addr
1345879990,amenity,restaurant,regular
1345879990,name,Riviera Food Court,regular
1350237055,city,"Mahadevapura, Bangalore",addr
1350237055,street,Whitefield Road,addr
1350237055,amenity,bank,regular
1350237055,atm,yes,regular
1350237055,wikidata,Q2003387,brand
1350237055,wikipedia,en:Corporation Bank,brand
1350237055,name,Corporation Bank,regular
1350237055,en,Corporation Bank,name
1350237055,kn,ಕಾರ್ಪರೇಷನ್ ಬ್ಯಾಂಕ್,name
1350237055,website,https://corpbank.com/,regular
1352675455,street,Chinmaya Mission Hospital Road,addr
1352675455,amenity,bank,regular
1352675455,atm,yes,regular
1352675455,brand,HDFC,regular
1352675455,wikidata,Q631047,brand
1352675455,wikipedia,en:HDFC Bank,brand
1352675455,name,HDFC Bank,regular
1352675455,kn,ಎಚ್ ಡಿ ಎಫ್ ಸಿ,name
1352675455,short_name,HDFC,regular
1352675455,website,https://www.hdfcbank.com,regular
1363277671,amenity,fast_food,regular
1363277671,level,0,regular
1363277671,name,Krishna Vaibhava,regular
1363277671,kn,ಕೃಷ್ಣ ವೈಭವ,name
1363278488,alt_name,Kentucky Fried Chicken,regular
1363278488,amenity,fast_food,regular
1363278488,brand,KFC,regular
1363278488,wikidata,Q524757,brand
1363278488,wikipedia,en:KFC,brand
1363278488,cuisine,chicken,regular
1363278488,name,KFC,regular
1363278488,takeaway,yes,regular
1363280651,amenity,cafe,regular
1363280651,name,Cafe Coffee Day,regular
1363280651,kn,ಕಫೆ ಕಾಫಿ ಡೇ,name
1365660966,amenity,atm,regular
1365660966,operator,Indian Overseas Bank,regular
1365660975,amenity,restaurant,regular
1365660975,name,Bhagini,regular
1365660975,kn,ಭಗಿನಿ,name
1365673391,name,Transtree Corporate Guest Houses,regular
1365673391,tourism,hotel,regular
1365797756,district,Bengaluru Urban,addr
1365797756,full,"521, 522, Vijayalakshmi Square Itpl Main Road Kundallahall Near Cosmos Mall",addr
1365797756,postcode,560037,addr
1365797756,state,Karnataka,addr
1365797756,amenity,hospital,regular
1365797756,emergency,yes,regular
1365797756,name,Brookefield Hospital(A Unit Of Sanjeevani Hospital),regular
1365797756,source,OpenGovernmentData,regular
1366802622,amenity,pharmacy,regular
1366802622,name,Laksmi Medical,regular
1366802631,amenity,pharmacy,regular
1366802631,name,Satya Sai Medicals,regular
1366802646,service,repair;,regular
1366802646,shop,motorcycle,regular
1366802650,amenity,pharmacy,regular
1366802650,name,Pavan Medical,regular
1366867065,barrier,gate,regular
1367646343,amenity,atm,regular
1367646343,operator,HDFC Bank,regular
1367646347,amenity,atm,regular
1367646347,operator,ICICI,regular
1367646347,wheelchair,no,regular
1368117332,highway,traffic_signals,regular
1368117332,traffic_signals,signal,regular
1368117332,direction,forward,traffic_signals
1368117334,highway,bus_stop,regular
1368117334,name,Ramagondanahalli Varthuru,regular
1368828989,highway,bus_stop,regular
1368828989,name,Hope Farm,regular
1368829011,name,Nallurahalli,regular
1368829011,kn,ನಲ್ಲೂರಹಳ್ಳಿ,name
1368829011,kn:iso15919,Nallūrahaḷḷi,name
1368829011,place,village,regular
1368829017,highway,traffic_signals,regular
1368829019,highway,bus_stop,regular
1368829031,bus,yes,regular
1368829031,highway,bus_stop,regular
1368829031,name,Hope Farm,regular
1368829031,public_transport,platform,regular
1368829037,highway,bus_stop,regular
1368829037,name,Hope Farm,regular
1368933540,postcode,560066,addr
1368933540,street,Whitefield Main Road,addr
1368933540,is_in,"Whitefield, Bangalore, Karnataka, India",regular
1368933540,name,Mayura Bakery,regular
1368933540,shop,bakery,regular
1368933552,postcode,560066,addr
1368933552,street,Whitefield Main Road,addr
1368933552,name,Brother's Bakery,regular
1368933552,shop,bakery,regular
1370044733,name,Green Domain Layout,regular
1370044733,place,neighbourhood,regular
1370194017,amenity,restaurant,regular
1370194017,cuisine,Biryani,regular
1370194017,name,Biryani Zone,regular
1370194038,amenity,pharmacy,regular
1370194038,name,Apollo Pharmacy,regular
1370194038,kn,ಅಪೋಲೋ ಫಾರ್ಮಸಿ,name
1370194038,wheelchair,yes,regular
1370194102,name,Donut Baker,regular
1370194102,shop,bakery,regular
1370252813,amenity,atm,regular
1370252813,currency:INR,yes,regular
